filename,source_dir,seed,emitx_nm,emity_nm,n_reach,n_total
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,output,167029,900.0,0.5,140,152538
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,output,167815,900.0,0.5,159,144710
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_238461.ref,output,238461,900.0,0.5,159,142032
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_274935.ref,output,274935,900.0,0.5,134,142734
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,output,286038,900.0,0.5,151,147320
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_352871.ref,output,352871,900.0,0.5,166,146792
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,output,100805,900.0,1.0,125,123064
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,output,105469,900.0,1.0,108,126728
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105648.ref,output,105648,900.0,1.0,103,125532
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,output,130471,900.0,1.0,127,120358
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,output,135135,900.0,1.0,138,124880
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,output,143455,900.0,1.0,138,124592
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,output,145992,900.0,1.0,139,131828
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,output,153768,900.0,1.0,118,123958
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,output,159302,900.0,1.0,124,121754
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,output,167029,900.0,1.0,102,127202
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,output,167815,900.0,1.0,123,123476
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_238461.ref,output,238461,900.0,1.0,134,116036
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_274935.ref,output,274935,900.0,1.0,104,119466
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,output,286038,900.0,1.0,127,124258
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.001_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_352871.ref,output,352871,900.0,1.0,124,121662
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0015_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,output,100805,900.0,1.5,113,113342
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0015_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,output,105469,900.0,1.5,111,115466
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0015_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105648.ref,output,105648,900.0,1.5,104,113722
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0015_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,output,130471,900.0,1.5,119,109386
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0015_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,output,135135,900.0,1.5,115,112580
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0015_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,output,143455,900.0,1.5,127,112506
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0015_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,output,145992,900.0,1.5,138,119670
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0015_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,output,153768,900.0,1.5,86,110440
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0015_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,output,159302,900.0,1.5,104,108336
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0015_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,output,167029,900.0,1.5,113,114276
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0015_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,output,167815,900.0,1.5,140,110676
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0015_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_238461.ref,output,238461,900.0,1.5,88,105634
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0015_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_274935.ref,output,274935,900.0,1.5,108,107976
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0015_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,output,286038,900.0,1.5,115,112596
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0015_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_352871.ref,output,352871,900.0,1.5,119,109108
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,output,100805,900.0,2.0,106,104902
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,output,105469,900.0,2.0,96,106328
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105648.ref,output,105648,900.0,2.0,81,104924
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,output,130471,900.0,2.0,105,102448
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,output,135135,900.0,2.0,109,105190
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,output,143455,900.0,2.0,102,105362
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,output,145992,900.0,2.0,101,111416
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,output,153768,900.0,2.0,112,102166
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,output,159302,900.0,2.0,107,100576
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,output,167029,900.0,2.0,93,106514
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,output,167815,900.0,2.0,90,102676
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_238461.ref,output,238461,900.0,2.0,107,97454
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_274935.ref,output,274935,900.0,2.0,125,101780
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,output,286038,900.0,2.0,119,105752
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.002_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_352871.ref,output,352871,900.0,2.0,130,101792
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,output,100805,900.0,2.5,93,100082
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,output,105469,900.0,2.5,96,101026
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105648.ref,output,105648,900.0,2.5,84,98710
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,output,130471,900.0,2.5,104,97338
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,output,135135,900.0,2.5,101,99642
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,output,143455,900.0,2.5,102,100058
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,output,145992,900.0,2.5,103,105484
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,output,153768,900.0,2.5,75,95198
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,output,159302,900.0,2.5,116,96278
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,output,167029,900.0,2.5,87,100180
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,output,167815,900.0,2.5,97,95912
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_238461.ref,output,238461,900.0,2.5,104,93034
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_274935.ref,output,274935,900.0,2.5,77,95360
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,output,286038,900.0,2.5,109,97958
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0025_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_352871.ref,output,352871,900.0,2.5,86,95294
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.003_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,output,100805,900.0,3.0,115,94768
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.003_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,output,105469,900.0,3.0,77,96330
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.003_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,output,130471,900.0,3.0,102,92978
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.003_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,output,143455,900.0,3.0,100,95445
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.003_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,output,145992,900.0,3.0,95,99306
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.003_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,output,153768,900.0,3.0,79,91780
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.003_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,output,159302,900.0,3.0,62,92282
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.003_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,output,167029,900.0,3.0,97,95106
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.003_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,output,167815,900.0,3.0,100,91664
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.003_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,output,286038,900.0,3.0,86,93760
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.003_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_360177.ref,output,360177,900.0,3.0,84,91938
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.003_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_479728.ref,output,479728,900.0,3.0,106,92960
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.003_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_527875.ref,output,527875,900.0,3.0,101,90232
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.003_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_733579.ref,output,733579,900.0,3.0,119,94938
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,output,100805,900.0,4.0,75,88692
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,output,105469,900.0,4.0,78,87728
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105648.ref,output,105648,900.0,4.0,75,87456
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,output,130471,900.0,4.0,114,86812
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,output,135135,900.0,4.0,101,86336
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,output,143455,900.0,4.0,85,88046
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,output,145992,900.0,4.0,91,89380
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,output,153768,900.0,4.0,73,83700
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,output,159302,900.0,4.0,67,84806
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,output,167029,900.0,4.0,91,87854
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,output,167815,900.0,4.0,84,84322
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_238461.ref,output,238461,900.0,4.0,71,82320
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_274935.ref,output,274935,900.0,4.0,81,83400
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,output,286038,900.0,4.0,79,86338
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.004_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_352871.ref,output,352871,900.0,4.0,83,84786
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,output,100805,900.0,6.0,82,77400
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,output,105469,900.0,6.0,67,76958
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105648.ref,output,105648,900.0,6.0,65,75950
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,output,130471,900.0,6.0,75,75490
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,output,135135,900.0,6.0,77,75756
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,output,143455,900.0,6.0,61,76484
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,output,145992,900.0,6.0,79,77712
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,output,153768,900.0,6.0,82,74844
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,output,159302,900.0,6.0,89,75746
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,output,167029,900.0,6.0,87,76818
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,output,167815,900.0,6.0,77,73804
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_238461.ref,output,238461,900.0,6.0,62,73514
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_274935.ref,output,274935,900.0,6.0,65,74722
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,output,286038,900.0,6.0,75,76562
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.006_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_352871.ref,output,352871,900.0,6.0,66,74704
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,output,100805,900.0,8.0,72,68868
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,output,105469,900.0,8.0,65,68808
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105648.ref,output,105648,900.0,8.0,49,69240
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,output,130471,900.0,8.0,63,68488
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,output,135135,900.0,8.0,62,68694
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,output,143455,900.0,8.0,68,69186
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,output,145992,900.0,8.0,56,70714
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,output,153768,900.0,8.0,66,67728
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,output,159302,900.0,8.0,69,68242
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,output,167029,900.0,8.0,57,69592
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,output,167815,900.0,8.0,75,66258
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_238461.ref,output,238461,900.0,8.0,70,66290
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_274935.ref,output,274935,900.0,8.0,69,68388
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,output,286038,900.0,8.0,39,67798
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_352871.ref,output,352871,900.0,8.0,83,67822
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,output,100805,900.0,20.0,54,47244
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,output,105469,900.0,20.0,37,46918
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,output,130471,900.0,20.0,35,46526
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,output,135135,900.0,20.0,50,48198
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,output,143455,900.0,20.0,42,47168
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,output,145992,900.0,20.0,45,48192
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,output,153768,900.0,20.0,44,46712
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,output,159302,900.0,20.0,46,47716
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,output,167029,900.0,20.0,51,47062
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,output,167815,900.0,20.0,53,47598
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,output,286038,900.0,20.0,42,46586
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_360177.ref,output,360177,900.0,20.0,43,47044
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_479728.ref,output,479728,900.0,20.0,28,47198
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_527875.ref,output,527875,900.0,20.0,41,46790
512_512_25_test_C3_250_particles_0.624_emittx_0.9_emitty_0.020_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_733579.ref,output,733579,900.0,20.0,55,47714
