dataset,eps_y_nm,seed,n_x,n_y,n_z,n_m,channel,n_pairs,n_reach,frac_of_total_pct,reach_frac_of_total_pct,reach_pct,pt_median_MeV,pt_mean_MeV,pt_p90_MeV,pt_p99_MeV,pt_max_MeV,pt_median_reach_MeV,E_median_GeV,E_mean_GeV,theta_median_mrad,frac_pt_gt_20MeV
tuned,2.0,105469,512,512,64,4471286,BH,60254,52,52.76182136602452,50.98039215686274,0.08630132439340127,3.284978525589022,7.972792217817772,23.193630538264905,44.95750745509882,98.29183537120467,14.311397076175105,0.2503055,1.5697267112935074,11.258262352027142,13.086268131576325
tuned,2.0,105469,512,512,64,4471286,LL,51328,41,44.94570928196147,40.19607843137255,0.0798784289276808,1.324762144777817,5.2733790701227345,15.579632688044146,48.750463295769634,104.84859591278205,16.361797021362186,0.01955875,0.901596427735466,54.26633488080873,7.37219451371571
tuned,2.0,105469,512,512,64,4471286,ALL,114200,102,100.0,100.0,0.0893169877408056,2.124783482607056,6.686769419253782,20.4124300516563,46.2460277253491,130.1870683864187,15.975564303298453,0.0804598,1.2486963642570315,21.259299488199936,10.33800350262697
tuned,2.0,130471,512,512,64,4471286,BW,2614,15,2.2020048858562884,10.638297872340425,0.5738332058148432,1.5002557834807793,4.775445365261177,13.556039781556692,33.88834775749994,248.29816820622798,28.078146823851412,0.02118945,0.5337010617433052,50.52409468337805,6.0061208875286916
tuned,2.0,130471,512,512,64,4471286,BH,61476,53,51.786707101339395,37.5886524822695,0.08621250569327868,3.3695620715558676,7.994468842945249,22.954076544167172,44.86782355349166,83.13892139809127,15.117720086900158,0.25891050000000004,1.5700619224295007,11.314607582437837,12.899342832975469
tuned,2.0,130471,512,512,64,4471286,LL,54620,73,46.011288012804314,51.773049645390074,0.13365067740754302,1.2962453074576101,5.240062071287323,15.355156273759153,48.86025384306163,284.24884832413744,14.440161537676191,0.01988085,0.9459304154507507,54.72492635925138,7.167704137678506
tuned,2.0,130471,512,512,64,4471286,ALL,118710,141,100.0,100.0,0.118776851149861,2.1156665269400237,6.656247755938072,20.1341020387598,46.294113437166196,284.24884832413744,15.163999945779008,0.07931925000000001,1.2600702603874399,21.687859398979107,10.110352960997389
tuned,2.0,135135,512,512,64,4471286,BW,2480,9,2.1444753817685003,8.108108108108109,0.3629032258064516,1.495464041701371,4.484932171624459,12.72852920829482,38.59068385006191,76.12348361465756,12.788734895164028,0.02151675,0.5435898593649193,53.94699943930488,4.717741935483871
tuned,2.0,135135,512,512,64,4471286,BH,60336,37,52.173010739671064,33.333333333333336,0.061323256430655,3.281814934014551,7.893824590141688,22.924933233682193,44.83810661316833,91.56268225065436,16.916940346755773,0.249624,1.5434256339260475,11.370388758663807,12.748607796340494
tuned,2.0,135135,512,512,64,4471286,LL,52830,65,45.682513878560435,58.55855855855856,0.12303615370054893,1.3348352762765658,5.284658072332378,15.642265703897404,48.569495950263786,93.30323615652945,14.789905859112448,0.0199888,0.9181997688224115,52.92310222781123,7.355669127389741
tuned,2.0,135135,512,512,64,4471286,ALL,115646,111,100.0,100.0,0.09598256749044498,2.1167367068950775,6.628788874822623,20.14872601279006,46.10435336996593,93.30323615652945,15.606088153100453,0.0787556,1.2363655092841517,21.64319627666514,10.112757899105892
tuned,2.0,143455,512,512,64,4471286,BW,2638,13,2.3205080839534844,11.304347826086957,0.4927975739196361,1.5026518703563376,4.299137929776416,12.48280244857128,32.82107083981614,71.52406879690291,12.586967602831267,0.02039595,0.5224375181050038,54.37133373574194,4.435178165276725
tuned,2.0,143455,512,512,64,4471286,BH,59582,57,52.41111169754227,49.56521739130435,0.09566647645261991,3.327136328467994,7.9727352920280525,23.162278822118346,45.47096037325049,90.564506681388,19.486900553554744,0.2533175,1.5775166405812995,11.200955326847062,13.017354234500353
tuned,2.0,143455,512,512,64,4471286,LL,51462,45,45.26838021850425,39.130434782608695,0.08744316194473592,1.3166526944178838,5.288374996788118,15.83597325193642,47.70126927311555,156.06885420153017,17.771597816521304,0.01980025,0.9173305818601493,53.870078287632296,7.471532392833547
tuned,2.0,143455,512,512,64,4471286,ALL,113682,115,100.0,100.0,0.10115937439524288,2.128158247053793,6.672322743381324,20.36291543368728,46.25355085154309,156.06885420153017,17.67296700099274,0.081026,1.2541779090406837,21.52525049979866,10.307700427508312
tuned,2.0,145992,512,512,64,4471286,BW,2500,6,2.1548008963971728,6.521739130434782,0.24,1.4942795987149746,4.692207748280913,13.777909671873713,36.12181095706534,73.14919318346311,24.57578307383275,0.02568115,0.6404126489436,48.78220712276615,5.64
tuned,2.0,145992,512,512,64,4471286,BH,60534,32,52.175486985002586,34.78260869565217,0.05286285393332672,3.3108346561278097,7.963699604199331,23.053054058357805,45.102345831275926,89.7365956819136,14.201935601782065,0.250277,1.5581661145186176,11.452478195734518,12.891928502990055
tuned,2.0,145992,512,512,64,4471286,LL,52986,54,45.669712118600245,58.69565217391305,0.10191371305627901,1.3187378060563584,5.214142832638131,15.35151397494419,47.615198190037354,190.0736009024956,15.557280320722633,0.019623,0.923110851362775,54.1024568074272,7.173593024572529
tuned,2.0,145992,512,512,64,4471286,ALL,116020,92,100.0,100.0,0.07929667298741597,2.117363951449324,6.637490806252961,20.15136659058152,45.89429124921635,190.0736009024956,15.557280320722633,0.08082639999999999,1.2483624441383987,21.66606909709821,10.124116531632477
tuned,2.0,153768,512,512,64,4471286,BW,2582,10,2.231363534230949,7.874015748031496,0.3872966692486445,1.517747124850654,4.485415403548419,12.663836039876431,37.41418385760016,60.595027188545195,31.039112524945942,0.02535125,0.5858716154922541,52.1799806078899,4.841208365608056
tuned,2.0,153768,512,512,64,4471286,BH,60394,68,52.192474549319876,53.54330708661417,0.11259396628804186,3.297768053137619,7.962076674393695,23.087862584760014,45.196646741456306,82.02146566232442,13.7613142666707,0.249577,1.5424876467948638,11.645769967746181,12.880418584627613
tuned,2.0,153768,512,512,64,4471286,LL,52738,49,45.57616191644917,38.58267716535433,0.09291213166976374,1.3425364107959763,5.265707715849759,15.628291647563586,47.460249064183444,121.86738323499598,13.88672956958827,0.01955765,0.9486209574839205,52.92449784192765,7.307823580719784
tuned,2.0,153768,512,512,64,4471286,ALL,115714,127,100.0,100.0,0.10975335741569732,2.1276206228253574,6.655598240176463,20.206562075763323,46.02353860194182,121.86738323499598,13.925378598913483,0.08035914999999999,1.2504804216215584,21.755270371148036,10.161259657431252
tuned,2.0,159302,512,512,64,4471286,BW,2522,11,2.2130572130572133,8.870967741935484,0.43616177636796194,1.5491495897177885,4.749589403610517,13.294451660690061,39.66084917328506,83.65685081568277,18.69304121219227,0.027280699999999998,0.6432307226962728,42.79584373869921,5.471847739888977
tuned,2.0,159302,512,512,64,4471286,BH,59796,47,52.47104247104247,37.903225806451616,0.078600575289317,3.3556301180694716,8.017724620518592,23.22085337174621,45.50603665773055,170.76125189433708,19.875042326841292,0.26497550000000003,1.5814875624429563,11.019149025584616,13.084487256672686
tuned,2.0,159302,512,512,64,4471286,LL,51642,66,45.315900315900315,53.225806451612904,0.12780295108632508,1.2952441714794072,5.1800979492039225,15.355915485727325,46.67693613927783,111.50894045024111,14.906761066118632,0.01936535,0.8885764088582744,56.154101263768794,7.240230819875296
tuned,2.0,159302,512,512,64,4471286,ALL,113960,124,100.0,100.0,0.10881010881010882,2.119060714472442,6.659502844657988,20.31120360766855,45.83141627260069,170.76125189433708,16.9995705848345,0.08057634999999999,1.2467244741377501,21.36132285821265,10.267637767637767
tuned,2.0,167029,512,512,64,4471286,BW,2446,6,2.0921003113346335,5.607476635514018,0.24529844644317253,1.4734451114946867,4.5926065001972445,13.60910323445282,34.48958986448403,55.715537804418254,15.14522207682099,0.02418455,0.5178788484848732,48.57443540523104,5.519215044971382
tuned,2.0,167029,512,512,64,4471286,BH,60690,46,51.90906291696603,42.99065420560748,0.0757950238919097,3.2782097015929024,7.907268104133627,22.864124116615255,45.066197005716994,114.38651879039621,17.108050967245273,0.2481105,1.539969257145955,11.451144499832772,12.81759762728621
tuned,2.0,167029,512,512,64,4471286,LL,53780,55,45.99883677169934,51.401869158878505,0.1022685013015991,1.276377229618256,5.171537372301442,15.444428264531966,47.765471396325296,98.93941522170776,12.538697336340997,0.0185445,0.9154151753877465,54.07614832720147,7.123465972480476
tuned,2.0,167029,512,512,64,4471286,ALL,116916,107,100.0,100.0,0.09151869718430326,2.0773952297629537,6.579517744549283,20.050074669852847,45.94909897586936,114.38651879039621,14.038103603165286,0.07582040000000001,1.2312984879052908,21.876452930887908,10.045673817099456
tuned,2.0,167815,512,512,64,4471286,BW,2506,11,2.1963960173888655,8.870967741935484,0.4389465283320032,1.6120854549898431,4.824002960287832,14.406709672148702,37.06027399957599,64.09781422402325,21.655432968387867,0.02554115,0.6963145430187551,42.613939848355194,5.826017557861133
tuned,2.0,167815,512,512,64,4471286,BH,59796,55,52.40849810685739,44.354838709677416,0.09197939661515821,3.3697811739405643,7.965772092361904,22.924162736761108,44.96002221387286,366.076832423886,17.744322578859435,0.24803350000000002,1.5647492072617901,11.423528689616944,12.703190848886214
tuned,2.0,167815,512,512,64,4471286,LL,51794,58,45.39510587575375,46.774193548387096,0.11198208286674133,1.3089927441733191,5.246704992003917,15.3404490576772,48.27247683289643,120.31534111337635,16.091796668023626,0.019557650000000003,0.9021454698070047,55.441169332080875,7.205467814804805
tuned,2.0,167815,512,512,64,4471286,ALL,114096,124,100.0,100.0,0.10868040947973637,2.140941587131952,6.662443011229182,20.064976809154235,46.151636745179744,366.076832423886,16.615644258403652,0.0792297,1.2448852747284302,21.601834409715046,10.05644369653625
tuned,4.0,100805,512,256,64,707831,BW,1958,15,2.185706950056931,19.48051948051948,0.7660878447395302,1.502395746553939,4.874083593096503,13.3786433541577,40.78597824873017,139.4696062029947,14.485718184014875,0.02873165,0.5437567116695609,48.021657132316406,5.005107252298264
tuned,4.0,100805,512,256,64,707831,BH,48038,30,53.62461208724967,38.96103896103896,0.06245055997335443,3.338670288675217,7.89460633658103,22.86384820790658,44.68765545108583,77.25624346463135,14.193355905731023,0.25649999999999995,1.5519746368164162,11.249721227899107,12.71493401057496
tuned,4.0,100805,512,256,64,707831,LL,39586,32,44.1896809626934,41.55844155844156,0.08083665942504926,1.3127305466148187,5.128081609203728,15.152170845716284,47.68783083514063,106.41124043790998,13.722593016854868,0.0189803,0.900278499692189,55.02104156997103,7.042893952407417
tuned,4.0,100805,512,256,64,707831,ALL,89582,77,100.0,100.0,0.08595476769886808,2.137474177018676,6.606068110266587,20.04723803288469,45.786256383438044,139.4696062029947,13.78188875013859,0.0819178,1.2419555037133687,21.090668167185928,10.039963385501553
tuned,4.0,105469,512,256,64,707831,BW,1928,3,2.1154268158876453,4.225352112676056,0.15560165975103735,1.532710718608509,4.277724561724032,12.331562356802255,30.579406237283326,56.590007840295996,12.019312895565061,0.0255845,0.5406389968573652,46.206695233936045,4.253112033195021
tuned,4.0,105469,512,256,64,707831,BH,48570,29,53.2916392363397,40.84507042253521,0.05970763845995471,3.2447105412840407,7.878542649174718,22.900456440865458,44.21346786435972,232.69993199053172,16.752803011857722,0.25397400000000003,1.5471207224662962,11.122877943656437,12.80214123944822
tuned,4.0,105469,512,256,64,707831,LL,40642,39,44.59293394777266,54.929577464788736,0.09595984449584175,1.2679518730074475,5.067957146432205,14.75302200621151,47.2223930863888,198.41908022776315,14.435002647167327,0.018248,0.8829509421298902,56.34228289142453,6.889424733034792
tuned,4.0,105469,512,256,64,707831,ALL,91140,71,100.0,100.0,0.07790212859337284,2.08717669716093,6.5490474409778106,19.985725887029233,45.13253449666411,232.69993199053172,15.09036846628769,0.0787582,1.229656546699276,21.517410550250414,9.984639016897082
tuned,4.0,130471,512,256,64,707831,BW,1918,6,2.1759353799378305,7.0588235294117645,0.31282586027111575,1.473017736676771,4.610659142685166,13.742527929232025,33.1903838404429,56.31992031702884,15.767186189594627,0.0207274,0.5839723647742441,48.93841834827414,5.109489051094891
tuned,4.0,130471,512,256,64,707831,BH,47100,41,53.4340752841876,48.23529411764706,0.0870488322717622,3.270120232433219,7.799006185563576,22.456207743832955,44.52043329702177,260.64443354084597,17.952223658981985,0.245701,1.522550039215435,11.332423321265326,12.27176220806794
tuned,4.0,130471,512,256,64,707831,LL,39128,38,44.389989335874574,44.705882352941174,0.09711715395624616,1.2623834588086953,5.058269747180144,14.744959090457577,48.09923550878126,96.37528605656239,17.87394588475732,0.0182803,0.8674859475339143,57.80130572767842,6.86209364138213
tuned,4.0,130471,512,256,64,707831,ALL,88146,85,100.0,100.0,0.09643092142581626,2.0802710176028314,6.513017201499549,19.618921078470247,45.60764221146853,260.64443354084597,17.945532306418528,0.07787125,1.211344315088501,21.688231280064365,9.714564472579584
tuned,4.0,135135,512,256,64,707831,BW,2074,7,2.3885203611571773,8.433734939759036,0.33751205400192863,1.6595384439988718,4.846482063826885,14.27266812678102,36.749148772326016,83.01134104890416,16.663119860567875,0.030517250000000003,0.5706542984913211,43.36209955885324,5.978784956605593
tuned,4.0,135135,512,256,64,707831,BH,46584,43,53.64842454394693,51.80722891566265,0.09230637128627855,3.268597401664469,7.806563568803256,22.50130615675764,44.3616810925381,220.9883772282194,14.953291261537052,0.244543,1.5235936786506095,11.472466970360191,12.437746865876695
tuned,4.0,135135,512,256,64,707831,LL,38174,33,43.96305509489589,39.75903614457831,0.08644627233195369,1.2565357213308537,5.138638648666832,15.09058508348218,47.320085936036875,419.6106819409563,16.096891468918475,0.01940325,0.8942416751517264,55.340129321435725,7.054539739089432
tuned,4.0,135135,512,256,64,707831,ALL,86832,83,100.0,100.0,0.09558688041275105,2.097771436593788,6.562960116820014,19.890463672656875,45.42255502474803,419.6106819409563,16.125732100708703,0.08048345000000001,1.2241501594869748,21.15806211195426,9.916850930532522
tuned,4.0,143455,512,256,64,707831,BW,2170,4,2.4549733007511993,5.063291139240507,0.18433179723502305,1.602833188752967,4.451440430238779,12.787150480908911,33.49856201485362,51.541213391955615,11.816306047226126,0.0258246,0.5457459274843318,48.91074604080993,4.746543778801843
tuned,4.0,143455,512,256,64,707831,BH,47540,32,53.78314779618065,40.50632911392405,0.06731173748422381,3.2290826764620966,7.788872084889259,22.57334209080429,44.373627924083024,103.54336279161849,16.06293584472882,0.2424945,1.533138618937947,11.47876593621966,12.370635254522508
tuned,4.0,143455,512,256,64,707831,LL,38682,43,43.76187890306815,54.43037974683544,0.11116281474587664,1.2701505708143304,5.037047437031831,14.666989885250638,46.288604771450075,119.77574577255317,15.404344652112487,0.01806725,0.8709803677344502,58.560577537497245,6.711131792565017
tuned,4.0,143455,512,256,64,707831,ALL,88392,79,100.0,100.0,0.0893746040365644,2.0775453064031844,6.50268885881662,19.64629856245085,44.87257849891365,119.77574577255317,15.49360799544128,0.07645565,1.219125499950844,21.758044883071978,9.70676079283193
tuned,4.0,145992,512,256,64,707831,BW,1986,6,2.240523465703971,6.0606060606060606,0.3021148036253776,1.4783315359556481,4.379708464346998,12.59055768045022,34.671575764214715,73.25356238344352,11.355724600154039,0.023969,0.4962295076384693,50.26518638243748,3.877139979859013
tuned,4.0,145992,512,256,64,707831,BH,47450,38,53.53113718411552,38.38383838383838,0.08008429926238145,3.250897633488828,7.817712141540238,22.686082164831266,44.35786083152238,115.32564181806774,16.273390383724053,0.248366,1.5389652332895472,11.333310945026431,12.585879873551105
tuned,4.0,145992,512,256,64,707831,LL,39204,55,44.228339350180505,55.55555555555556,0.14029180695847362,1.2865002604755815,5.065611065365228,14.926462084334034,47.22763595724722,146.88981535721436,20.24006481318256,0.01911875,0.8899419476701612,54.605832254528195,6.820732578308336
tuned,4.0,145992,512,256,64,707831,ALL,88640,99,100.0,100.0,0.11168772563176896,2.0898635273201305,6.523474259170306,19.799726904142332,45.25378209293759,146.88981535721436,17.63476212854786,0.07960115,1.2285502734456228,21.285680721603985,9.840929602888087
tuned,4.0,153768,512,256,64,707831,BW,1998,8,2.3341121495327104,9.090909090909092,0.4004004004004004,1.5601910487972437,4.548525027312622,13.0745012764069,33.858776192596544,64.37212550536334,13.970554379890585,0.0259258,0.5916578931806806,46.27409946709852,5.005005005005005
tuned,4.0,153768,512,256,64,707831,BH,46012,40,53.75233644859813,45.45454545454545,0.0869338433452143,3.282631467571464,7.8459304687167295,22.712151829673804,44.39968946287983,90.428010678082,14.435974669192882,0.2457275,1.5369385789572718,11.486261070566162,12.607580631139703
tuned,4.0,153768,512,256,64,707831,LL,37590,40,43.91355140186916,45.45454545454545,0.10641127959563713,1.2802020136888992,5.0807369163784735,15.196279163720748,46.80976922448549,112.51762729118774,15.628649085122001,0.018439749999999998,0.8724867019704177,57.171190698785566,6.9513168395849965
tuned,4.0,153768,512,256,64,707831,ALL,85600,88,100.0,100.0,0.102803738317757,2.0983527714700245,6.55467063572233,19.937749886573584,45.14039607562586,112.51762729118774,14.864980601772226,0.07904074999999999,1.2230902510820676,21.441146040010498,9.94626168224299
tuned,4.0,159302,512,256,64,707831,BW,1850,10,2.0909625209096254,11.764705882352942,0.5405405405405406,1.4278808621644543,4.577586814475552,13.551435325872372,37.28533364673058,63.59466979308237,19.667545033650224,0.0240199,0.48835940113297294,47.52069809043072,5.405405405405405
tuned,4.0,159302,512,256,64,707831,BH,47422,39,53.59871603598716,45.88235294117647,0.08224031040445363,3.3330111358023715,7.901433533981033,22.933500552584704,44.89978163085623,78.474815737856,15.284317334528744,0.244664,1.5619847783875629,11.375526848894605,12.780987727215217
tuned,4.0,159302,512,256,64,707831,LL,39204,36,44.31032144310321,42.35294117647059,0.09182736455463728,1.245702540034507,5.0346736760342665,14.777925643664712,47.04996980596938,92.03057811717146,13.816316805429436,0.0186557,0.8877429733145088,57.11507094910465,6.764615855524947
tuned,4.0,159302,512,256,64,707831,ALL,88476,85,100.0,100.0,0.0960712509607125,2.1042635579570366,6.561662636765627,19.951096529432284,45.589503936212054,92.03057811717146,14.908452307083385,0.0782558,1.2407769630025431,21.723616970150697,9.960893349608932
tuned,4.0,167029,512,256,64,707831,BW,1900,3,2.130426982418371,3.6144578313253013,0.15789473684210525,1.50483702297145,4.310191770556469,12.07991351708029,33.15340043405254,64.70490427328377,13.736269348869781,0.02256175,0.5362637983489473,54.014238398611305,4.578947368421052
tuned,4.0,167029,512,256,64,707831,BH,47516,42,53.27861499820595,50.602409638554214,0.08839127872716558,3.2380957033337183,7.846737136072844,22.748634102805884,44.911196101447665,101.04909514470296,16.992730412779853,0.250612,1.5417034969606238,11.306138117471143,12.705194039902349
tuned,4.0,167029,512,256,64,707831,LL,39768,38,44.59095801937567,45.78313253012048,0.09555421444377389,1.2603857855504503,5.002817961815675,14.678852604414825,45.63789095167676,92.37588685229473,15.875627848948223,0.0186353,0.8839963423938343,56.18938521515603,6.784349225507946
tuned,4.0,167029,512,256,64,707831,ALL,89184,83,100.0,100.0,0.09306602081090778,2.059981148189149,6.503262814262428,19.86822147206893,45.06859271239161,101.04909514470296,16.601965515400654,0.0780126,1.2270054171461473,21.428023935426534,9.891908862576248
tuned,4.0,167815,512,256,64,707831,BW,2012,11,2.231984380546681,12.64367816091954,0.5467196819085487,1.4203628491330456,4.27966214728534,11.775295819946521,33.52815204256213,88.27108426489819,19.51742186519657,0.02093255,0.4615541450352883,54.4225989456728,4.52286282306163
tuned,4.0,167815,512,256,64,707831,BH,48482,41,53.78283635072773,47.12643678160919,0.0845674683387649,3.2719935120813797,7.8715125057736754,22.88661412024647,44.75755646800858,80.51509225217876,15.13134776572843,0.247104,1.5564792584772078,11.238639288500988,12.707809083783673
tuned,4.0,167815,512,256,64,707831,LL,39650,35,43.985179268725595,40.229885057471265,0.08827238335435057,1.2546265882129293,5.03197500133629,14.736399586363207,46.84234166433201,94.3827402293273,15.768342542622905,0.019207500000000002,0.8606427993297856,53.825316419721055,6.738965952080707
tuned,4.0,167815,512,256,64,707831,ALL,90144,87,100.0,100.0,0.0965122470713525,2.0882928358721182,6.542367305070125,19.87213991416918,45.24542150206021,94.3827402293273,15.768342542622905,0.0811627,1.2259757869933552,21.020976783708456,9.899716009939652
tuned,8.0,100805,512,256,64,223499,BW,1620,9,2.3456504112127883,15.789473684210526,0.5555555555555556,1.5023650145543637,4.3911122974502454,12.922854379309717,33.64232917936002,45.70897322796254,13.853311499989696,0.02701835,0.49190022987901233,42.03136225548115,4.506172839506172
tuned,8.0,100805,512,256,64,223499,BH,37938,27,54.93165759295726,47.36842105263158,0.07116874901154516,3.1862187600815997,7.719143105545797,22.5217240031165,43.57373910220118,85.16624168835206,12.541520762028625,0.25096300000000005,1.526325662382598,11.164321394975474,12.335916495334494
tuned,8.0,100805,512,256,64,223499,LL,29506,21,42.722691995829955,36.8421052631579,0.07117196502406291,1.267423976418777,4.986028895342347,14.71601105866125,46.00292232092231,159.2787693468934,14.691290646273231,0.01818415,0.8860251852627602,55.91930189281474,6.720666982986511
tuned,8.0,100805,512,256,64,223499,ALL,69064,57,100.0,100.0,0.08253214409822773,2.0691662859522393,6.473419171290936,19.69804113784624,44.250204203834755,159.2787693468934,13.952999732201826,0.08185105000000001,1.22850805728365,20.52333869357281,9.753272327116877
tuned,8.0,105469,512,256,64,223499,BW,1546,4,2.2544330377974804,6.896551724137931,0.258732212160414,1.3613857763534127,4.2555946351614455,11.399682343723738,38.66231507314816,91.53295897675372,20.19741985138056,0.0191483,0.5321074747580854,64.54916155458577,4.463130659767141
tuned,8.0,105469,512,256,64,223499,BH,37156,20,54.18222118525431,34.48275862068966,0.05382710733125202,3.2039476517438743,7.683636867280075,22.084096630991713,43.67482751749084,81.51953914218534,16.357994271764237,0.2527145,1.5209721191860803,11.356809334488954,11.976531381203575
tuned,8.0,105469,512,256,64,223499,LL,29874,34,43.5633457769482,58.62068965517241,0.11381134096538796,1.258836657547819,5.006487047457554,14.416856910437573,47.878199393362316,484.3527317954374,20.570089399337085,0.0174889,0.9173832082239406,57.88256987011686,6.584320814085827
tuned,8.0,105469,512,256,64,223499,ALL,68576,58,100.0,100.0,0.08457769482034531,2.072596050853752,6.440097917673311,19.382408914007396,45.04731411133675,484.3527317954374,17.46664495822745,0.07989875,1.235735303589244,21.540900650024007,9.458119458702754
tuned,8.0,130471,512,256,64,223499,BW,1654,11,2.4342860506873105,16.923076923076923,0.6650544135429263,1.5073806836007622,4.833534538807831,14.44896766289357,35.22902628043955,52.49114787661474,14.294921637152854,0.02900645,0.5637434221209189,40.886182761776595,5.985489721886336
tuned,8.0,130471,512,256,64,223499,BH,37628,30,55.37927177464457,46.15384615384615,0.07972786223025406,3.143139815423749,7.649503812363545,22.19793280287776,43.58301259300974,83.47586571663525,14.440771597611569,0.234631,1.5388395702987403,11.652419442176265,12.076113532475816
tuned,8.0,130471,512,256,64,223499,LL,28664,24,42.186442174668116,36.92307692307692,0.08372871895060005,1.2465587167363066,4.899454216905199,14.287905200700793,46.16646244271258,97.06971934012094,12.366001569479167,0.01779685,0.841827992248465,57.79742834849899,6.44013396595032
tuned,8.0,130471,512,256,64,223499,ALL,67946,65,100.0,100.0,0.09566420392664764,2.090841285409307,6.420806982783007,19.478264664392285,44.47529068592439,97.06971934012094,13.978124690273992,0.0797118,1.221058554457937,21.391549162591097,9.550231065846408
tuned,8.0,135135,512,256,64,223499,BW,1576,4,2.3840498593168546,6.779661016949152,0.25380710659898476,1.4728756216510983,4.603124422535307,12.588623136331249,38.38614751916848,117.09060045795944,71.24098040913418,0.026479000000000003,0.6053212116370558,41.210449597469804,4.822335025380711
tuned,8.0,135135,512,256,64,223499,BH,36672,31,55.474540888875445,52.54237288135593,0.08453315881326352,3.2940243867798387,7.816201978351917,22.559397512610712,44.24781575549539,116.28330801353488,17.338752843573218,0.260969,1.549228986032259,10.878181235743188,12.404559336823736
tuned,8.0,135135,512,256,64,223499,LL,27858,24,42.1414092518077,40.67796610169491,0.08615119534783545,1.250847223176432,4.992621911122728,14.692480280753223,45.99008226939679,88.05508479178977,17.276978333784616,0.01782295,0.8619269879021108,58.652248975909814,6.741331035968125
tuned,8.0,135135,512,256,64,223499,ALL,66106,59,100.0,100.0,0.08925059752518683,2.147647424891216,6.54970417571921,19.78231859584313,44.6579518714815,117.09060045795944,17.355092773834464,0.0855402,1.2370870062368318,20.39065009251484,9.83723111366593
tuned,8.0,143455,512,256,64,223499,BW,1544,1,2.243403463907939,1.3157894736842106,0.06476683937823834,1.399520838222892,4.177757376131244,11.570608557128736,32.869508761578736,73.5199825322678,12.769861436930737,0.021927549999999997,0.5041026338413213,54.42891828555278,4.4689119170984455
tuned,8.0,143455,512,256,64,223499,BH,37656,34,54.713472044635594,44.73684210526316,0.09029105587422986,3.2775131406049707,7.812400152799588,22.5984789778788,44.35415878356683,85.39686231508983,14.908874067742671,0.2544955,1.5678263669091779,11.036389349714737,12.545145527937116
tuned,8.0,143455,512,256,64,223499,LL,29624,41,43.04312449145647,53.94736842105263,0.1384012962462868,1.254674413193285,4.961386505909452,14.388038119954652,46.42890708118479,93.01031748831075,16.95177017055553,0.0176845,0.9214617762923305,57.1769055983955,6.693896840399676
tuned,8.0,143455,512,256,64,223499,ALL,68824,76,100.0,100.0,0.11042659537370685,2.0878900658795256,6.503695097547797,19.77064683640858,44.89683574628249,93.01031748831075,15.93474668387948,0.08288175,1.26574723642722,20.775531004821435,9.845402766476811
tuned,8.0,145992,512,256,64,223499,BW,1620,10,2.3055903449846293,11.904761904761905,0.6172839506172839,1.437863168316163,4.691229449834325,13.67693248506607,35.33740433939429,79.88083656222587,16.247209517148317,0.025126950000000002,0.5255769126191359,51.6521991699388,5.555555555555555
tuned,8.0,145992,512,256,64,223499,BH,38794,41,55.21177274279859,48.80952380952381,0.10568644635768418,3.2021026322469086,7.694898214806255,22.182525719051746,43.87135956808197,81.44793072182189,14.361548628287707,0.2486875,1.5411568785546994,11.050686377099753,11.958034747641388
tuned,8.0,145992,512,256,64,223499,LL,29850,33,42.48263691221678,39.285714285714285,0.11055276381909548,1.2418690881013092,4.891077852071073,14.302418106850947,46.047481929480576,141.6299646286121,15.54254764184173,0.017019649999999997,0.871202580086968,55.907388258677585,6.623115577889448
tuned,8.0,145992,512,256,64,223499,ALL,70264,84,100.0,100.0,0.119549128999203,2.051437927229833,6.434509093394156,19.482109774996385,44.44183910838808,141.6299646286121,15.011014798405682,0.08173915,1.2331275128186554,20.84293139535503,9.54400546510304
tuned,8.0,153768,512,256,64,223499,BW,1648,4,2.446919079435783,5.714285714285714,0.24271844660194175,1.4661917652873522,4.411676482951154,12.925719271958371,33.9820125399678,51.36601274976959,21.996625158606705,0.0239411,0.6657610819975728,46.835009796496685,4.91504854368932
tuned,8.0,153768,512,256,64,223499,BH,37250,24,55.30809205642168,34.285714285714285,0.06442953020134229,3.2059278326890586,7.762546079747617,22.489514806503422,43.816545851182994,76.84892700954978,16.784862628546115,0.246804,1.5403389281839732,11.36807191031067,12.373154362416107
tuned,8.0,153768,512,256,64,223499,LL,28452,42,42.24498886414254,60.0,0.14761703922395614,1.2402408747726972,4.961040704989265,14.567724104242528,46.09011848399414,164.708360417575,14.450668639042531,0.0173612,0.8854158426875439,58.30496876989821,6.699001827639534
tuned,8.0,153768,512,256,64,223499,ALL,67350,70,100.0,100.0,0.10393466963622866,2.0789041085647098,6.49705737866157,19.704737051148875,44.54001347129289,164.708360417575,15.830443578251044,0.0833023,1.2422665314644543,21.19311622064823,9.793615441722347
tuned,8.0,159302,512,256,64,223499,BW,1618,5,2.379131866839195,11.363636363636363,0.30902348578491967,1.4721943917680667,4.395470180976089,13.750912407907844,34.565293960994985,45.557747834069204,22.385886171082696,0.0204775,0.5254799210741657,57.200637569975115,4.635352286773794
